
11145|New Employee Kim Chul-soo|11145|3|https://www.novelupdates.com/series/new-employee-kim-chul-soo/|No| Every 152.3 Day(s)

11146|Peerless Martial Arts|11146|1|https://www.novelupdates.com/series/peerless-martial-arts/|Yes| Every 2000 Day(s)

11147|Madam Slaps Faces Online Everyday|11147|20|https://www.novelupdates.com/series/madam-slaps-faces-online-everyday/|No| Every 5.4 Day(s)

11148|Gyeongseong’s Hunter Academy|11148|10|https://www.novelupdates.com/series/gyeongseongs-hunter-academy/|No| Every 5.1 Day(s)

11149|King of Perspective Vision|11149|0|https://www.novelupdates.com/series/king-of-perspective-vision/|No| Every 185.7 Day(s)

11150|Jorge Joestar|11150|16|https://www.novelupdates.com/series/jorge-joestar/|Yes| Every 5.1 Day(s)

11151|Bloodline Limit|11151|90|https://www.novelupdates.com/series/bloodline-limit/|No| Every 1 Day(s)

11152|New Employee Kim Chul-soo|11152|3|https://www.novelupdates.com/series/new-employee-kim-chul-soo/|No| Every 152.3 Day(s)

11153|Peerless Martial Arts|11153|1|https://www.novelupdates.com/series/peerless-martial-arts/|Yes| Every 2000 Day(s)

11154|Madam Slaps Faces Online Everyday|11154|20|https://www.novelupdates.com/series/madam-slaps-faces-online-everyday/|No| Every 5.4 Day(s)

11155|Wheelchair Girl|11155|10|https://www.novelupdates.com/series/wheelchair-girl/|No| Every 69.9 Day(s)

11156|No Bounds for the President’s Spoiling|11156|14|https://www.novelupdates.com/series/no-bounds-for-the-presidents-spoiling/|No| Every 64.5 Day(s)

11157|The Villain Is Super S*xy|11157|2|https://www.novelupdates.com/series/the-villain-is-super-sexy/|No| Every 4.5 Day(s)

11158|The Unique Legend 2 – Ancient Night|11158|24|https://www.novelupdates.com/series/the-unique-legend-2-ancient-night/|No| Every 27.6 Day(s)

11159|Can You Hear The Movement Of My Heart|11159|1|https://www.novelupdates.com/series/can-you-hear-the-movement-of-my-heart/|No| Every 2005 Day(s)

11160|I’m Not a Magical Girl|11160|2|https://www.novelupdates.com/series/im-not-a-magical-girl/|No| Every 321 Day(s)

11161|Rebirth of an Anchor|11161|1|https://www.novelupdates.com/series/rebirth-of-an-anchor/|No| Every 98 Day(s)

11162|The Mechanic|11162|4|https://www.novelupdates.com/series/the-mechanic/|No| Every 7.3 Day(s)

11163|Infinite Evolution|11163|25|https://www.novelupdates.com/series/infinite-evolution/|No| Every 70.3 Day(s)

11164|Ice Sculpture’s Basilisk|11164|1|https://www.novelupdates.com/series/ice-sculptures-basilisk/|No| Every 1409 Day(s)

11165|Face Genius Idol Takes Over the Entertainment Industry|11165|3|https://www.novelupdates.com/series/face-genius-idol-takes-over-the-entertainment-industry/|No| Every 20.7 Day(s)

11166|The Hawk Soars in Mizuho’s Skies ~Plastic Expert Reincarnated as a Noble’s Daughter so Japan Will Become a Nation Founded on Chemistry~|11166|5|https://www.novelupdates.com/series/the-hawk-soars-in-mizuhos-skies-plastic-expert-reincarnated-as-a-nobles-daughter-so-japan-will-become-a-nation-founded-on-chemistry/|No| Every 29.6 Day(s)

11167|The Emperor’s New Colours|11167|2|https://www.novelupdates.com/series/the-emperors-new-colours/|No| Every 548 Day(s)

11168|Mushoku Tensei: Subjugation of the King Dragon King.|11168|2|https://www.novelupdates.com/series/mushoku-tensei-subjugation-of-the-king-dragon-king/|No| Every 249 Day(s)

11169|The Feeling Known As Love|11169|8|https://www.novelupdates.com/series/the-feeling-known-as-love/|No| Every 170.1 Day(s)

11170|Strongest Swordsman In One Piece|11170|111|https://www.novelupdates.com/series/strongest-swordsman-in-one-piece/|No| Every 1.1 Day(s)

11171|Record of Mad Love|11171|6|https://www.novelupdates.com/series/record-of-mad-love/|No| Every 13.3 Day(s)

11172|Opening Reward 100 Million Lives|11172|12|https://www.novelupdates.com/series/opening-reward-100-million-lives/|No| Every 45.4 Day(s)

11173|Koukyuu no Karasu|11173|11|https://www.novelupdates.com/series/koukyuu-no-karasu/|No| Every 10.8 Day(s)

11174|The Villainess Detective, On The Case Of The Broken Engagement Murder|11174|1|https://www.novelupdates.com/series/the-villainess-detective-on-the-case-of-the-broken-engagement-murder/|Yes| Every 1 Day(s)

11175|Love Affairs in Chang’an|11175|134|https://www.novelupdates.com/series/love-affairs-in-changan/|No| Every 27.8 Day(s)

11176|Mushoku Tensei: Subjugation of the King Dragon King.|11176|2|https://www.novelupdates.com/series/mushoku-tensei-subjugation-of-the-king-dragon-king/|No| Every 249 Day(s)

11177|The Feeling Known As Love|11177|8|https://www.novelupdates.com/series/the-feeling-known-as-love/|No| Every 170.1 Day(s)

11178|Strongest Swordsman In One Piece|11178|111|https://www.novelupdates.com/series/strongest-swordsman-in-one-piece/|No| Every 1.1 Day(s)

11179|Record of Mad Love|11179|6|https://www.novelupdates.com/series/record-of-mad-love/|No| Every 13.3 Day(s)

11180|Opening Reward 100 Million Lives|11180|12|https://www.novelupdates.com/series/opening-reward-100-million-lives/|No| Every 45.4 Day(s)

11181|Koukyuu no Karasu|11181|11|https://www.novelupdates.com/series/koukyuu-no-karasu/|No| Every 10.8 Day(s)

11182|Extreme Eternal Demon|11182|6|https://www.novelupdates.com/series/extreme-eternal-demon/|No| Every 53.2 Day(s)

11183|Monster Hunter: Cross Soul|11183|0|https://www.novelupdates.com/series/monster-hunter-cross-soul/|No| Every 864 Day(s)

11184|Sooho|11184|40|https://www.novelupdates.com/series/sooho/|No| Every 85.3 Day(s)

11185|The World of Deities|11185|60|https://www.novelupdates.com/series/the-world-of-deities/|No| Every 50.9 Day(s)

11186|Gate of Seoul|11186|16|https://www.novelupdates.com/series/gate-of-seoul/|No| Every 24.1 Day(s)

11187|The Result Of Doing My Best To Not To Get Killed By My Brother In Another World!|11187|0|https://www.novelupdates.com/series/the-result-of-doing-my-best-to-not-to-get-killed-by-my-brother-in-another-world/|No| Every 330 Day(s)

11188|Jesus Heaven, Unbelief Hell|11188|9|https://www.novelupdates.com/series/jesus-heaven-unbelief-hell/|No| Every 29.9 Day(s)

11189|Reincarnated Cthulhu|11189|2|https://www.novelupdates.com/series/reincarnated-cthulhu/|No| Every 67.5 Day(s)

11190|Welcome to the Anonymous Knights! ～Rise of the Low-Rare Characters with H power ~|11190|1|https://www.novelupdates.com/series/welcome-to-the-anonymous-knights-%ef%bd%9erise-of-the-low-rare-characters-with-h-power/|No| Every 264 Day(s)

11191|Dead on Mars|11191|68|https://www.novelupdates.com/series/dead-on-mars/|Yes| Every 0.4 Day(s)

11192|A True B*tch Never Looks Back|11192|2|https://www.novelupdates.com/series/a-true-bitch-never-looks-back/|No| Every 76 Day(s)

11193|About my Classmates who Repeated High School Year 1 on Loop Reaching Sage Mode|11193|2|https://www.novelupdates.com/series/about-my-classmates-who-repeated-high-school-year-1-on-loop-reaching-sage-mode/|No| Every 443.5 Day(s)

11194|Grudge|11194|53|https://www.novelupdates.com/series/grudge/|No| Every 41.3 Day(s)

11195|Daozi|11195|1|https://www.novelupdates.com/series/daozi/|No| Every 993 Day(s)

11196|I’m More in Love with You|11196|1|https://www.novelupdates.com/series/im-more-in-love-with-you/|Yes| Every 536 Day(s)

11197|You Are My Only Sunshine|11197|60|https://www.novelupdates.com/series/you-are-my-only-sunshine/|No| Every 55.1 Day(s)

11198|Be Responsible, Flowers Are Blooming|11198|5|https://www.novelupdates.com/series/be-responsible-flowers-are-blooming/|Yes| Every 9.8 Day(s)

11199|A Toolmaker Reincarnation~ I Told You to Reincarnate Me in a Tool Shop, Not as a Tool Shop (Building)~|11199|6|https://www.novelupdates.com/series/a-toolmaker-reincarnation-i-told-you-to-reincarnate-me-in-a-tool-shop-not-as-a-tool-shop-building/|Yes| Every 8.3 Day(s)

11200|I’m Really A Great Director|11200|2|https://www.novelupdates.com/series/im-really-a-great-director/|No| Every 648.5 Day(s)

11201|I’m Really A Great Director|11201|2|https://www.novelupdates.com/series/im-really-a-great-director/|No| Every 648.5 Day(s)

11202|The Shy Beauty and Me|11202|4|https://www.novelupdates.com/series/the-shy-beauty-and-me/|No| Every 354.8 Day(s)

11203|Ming Jing Tai|11203|15|https://www.novelupdates.com/series/ming-jing-tai/|No| Every 2.6 Day(s)

11204|Flower in Bloom|11204|3|https://www.novelupdates.com/series/flower-in-bloom/|No| Every 5.3 Day(s)

11205|Teen Detective – Shroud of Mystery|11205|0|https://www.novelupdates.com/series/teen-detective-shroud-of-mystery/|No| Every 2219 Day(s)

11206|The Martial Emperor with Dragon Blood|11206|55|https://www.novelupdates.com/series/the-martial-emperor-with-dragon-blood/|No| Every 72.9 Day(s)

11207|Dan Martial Evil Sovereign|11207|0|https://www.novelupdates.com/series/dan-martial-evil-sovereign/|No| Every 58.6 Day(s)

11208|Sono Yubi Dake ga Shitte Iru|11208|0|https://www.novelupdates.com/series/sono-yubi-dake-ga-shitte-iru/|Yes| Every 8124 Day(s)

11209|Oda Nobuna no Yabou Gaiden – Jakigan Ryuu Masamune|11209|3|https://www.novelupdates.com/series/oda-nobuna-no-yabou-gaiden-jakigan-ryuu-masamune/|No| Every 1103.3 Day(s)

11210|The Ex Project|11210|0|https://www.novelupdates.com/series/the-ex-project/|No| Every 42.5 Day(s)

11211|Esoril’s Dragon|11211|1|https://www.novelupdates.com/series/esorils-dragon/|Yes| Every 720 Day(s)

11212|Danganronpa: Togami|11212|48|https://www.novelupdates.com/series/danganronpa-togami/|No| Every 142.2 Day(s)

11213|The Lord of Reincarnation|11213|17|https://www.novelupdates.com/series/the-lord-of-reincarnation/|No| Every 27 Day(s)

11214|Sassy Princess Is a Doctor|11214|34|https://www.novelupdates.com/series/sassy-princess-is-a-doctor/|No| Every 42.7 Day(s)

11215|Never See Each Other Again|11215|1|https://www.novelupdates.com/series/never-see-each-other-again/|Yes| Every 2000 Day(s)

11216|The God Of Immortal law|11216|2|https://www.novelupdates.com/series/the-god-of-immortal-law/|No| Every 1110.5 Day(s)

11217|In the World of Crawling Dead The Record of War of a Certain High School|11217|63|https://www.novelupdates.com/series/in-the-world-of-crawling-dead-the-record-of-war-of-a-certain-high-school/|No| Every 2.5 Day(s)

11218|The Transmigrated Dragon’s Honied Love|11218|31|https://www.novelupdates.com/series/the-transmigrated-dragons-honied-love/|No| Every 9.5 Day(s)

11219|Wandering Mercenary in an Open World|11219|6|https://www.novelupdates.com/series/wandering-mercenary-in-an-open-world/|No| Every 2 Day(s)

11220|The Realm of Evil Spirits|11220|24|https://www.novelupdates.com/series/the-realm-of-evil-spirits/|No| Every 110.2 Day(s)

11221|Pendant|11221|1|https://www.novelupdates.com/series/pendant/|Yes| Every 2000 Day(s)

11222|My Half-Sister Married Me To a Madman But I am Living Happily|11222|6|https://www.novelupdates.com/series/my-half-sister-married-me-to-a-madman-but-i-am-living-happily/|No| Every 55.2 Day(s)

11223|The Bird That Drinks Tears|11223|5|https://www.novelupdates.com/series/the-bird-that-drinks-tears/|No| Every 468 Day(s)

11224|I was Idle and Cool|11224|3|https://www.novelupdates.com/series/i-was-idle-and-cool/|No| Every 35 Day(s)

11225|I Was Exhausted Both Mentally and Physically, but a Beautiful Woman Appeared in Front of Me, and We Decided To Live Together|11225|4|https://www.novelupdates.com/series/i-was-exhausted-both-mentally-and-physically-but-a-beautiful-woman-appeared-in-front-of-me-and-we-decided-to-live-together/|No| Every 75 Day(s)

11226|God Said, Let There Be Moonlight|11226|2|https://www.novelupdates.com/series/god-said-let-there-be-moonlight/|No| Every 38 Day(s)

11227|Hamartia|11227|6|https://www.novelupdates.com/series/hamartia/|No| Every 115.5 Day(s)

11228|The Reborn Noble Girl is Hard to Find|11228|6|https://www.novelupdates.com/series/the-reborn-noble-girl-is-hard-to-find/|No| Every 18 Day(s)

11229|I Love You as Much as You Do|11229|4|https://www.novelupdates.com/series/i-love-you-as-much-as-you-do/|No| Every 136.5 Day(s)

11230|Quick Transmigration: Fake Assistance – Dear Female Scholar|11230|4|https://www.novelupdates.com/series/quick-transmigration-fake-assistance-dear-female-scholar/|No| Every 82.5 Day(s)

11231|Only I, a Professional Photographer, knows about the Saint’s Secret Account and Activities|11231|0|https://www.novelupdates.com/series/only-i-a-professional-photographer-knows-about-the-saints-secret-account-and-activities/|No| Every 259 Day(s)

11232|My Half-Sister Married Me To a Madman But I am Living Happily|11232|6|https://www.novelupdates.com/series/my-half-sister-married-me-to-a-madman-but-i-am-living-happily/|No| Every 55.2 Day(s)

11233|I was Idle and Cool|11233|3|https://www.novelupdates.com/series/i-was-idle-and-cool/|No| Every 35 Day(s)

11234|Pendant|11234|1|https://www.novelupdates.com/series/pendant/|Yes| Every 2000 Day(s)

11235|The Bird That Drinks Tears|11235|5|https://www.novelupdates.com/series/the-bird-that-drinks-tears/|No| Every 468 Day(s)

11236|I Was Exhausted Both Mentally and Physically, but a Beautiful Woman Appeared in Front of Me, and We Decided To Live Together|11236|4|https://www.novelupdates.com/series/i-was-exhausted-both-mentally-and-physically-but-a-beautiful-woman-appeared-in-front-of-me-and-we-decided-to-live-together/|No| Every 75 Day(s)

11237|Asura Cryin’|11237|5|https://www.novelupdates.com/series/asura-cryin/|No| Every 810.6 Day(s)

11238|The Mad Cultivator|11238|110|https://www.novelupdates.com/series/the-mad-cultivator/|No| Every 34.9 Day(s)

11239|I Cultivate Passively|11239|40|https://www.novelupdates.com/series/i-cultivate-passively/|No| Every 20.8 Day(s)

11240|The Strongest Little Devil: Master, Come to Fight!|11240|0|https://www.novelupdates.com/series/the-strongest-little-devil-master-come-to-fight/|No| Every 744 Day(s)

11241|Satsutaba no Bed de Nemure|11241|0|https://www.novelupdates.com/series/satsutaba-no-bed-de-nemure/|Yes| Every 2000 Day(s)

11242|Loving You Is Hurtful|11242|27|https://www.novelupdates.com/series/loving-you-is-hurtful/|No| Every 46.5 Day(s)

11243|Welcome to the Raindance Cafe|11243|6|https://www.novelupdates.com/series/welcome-to-the-raindance-cafe/|No| Every 333 Day(s)

11244|Adorable Baby at the Door: Mommy, Please Sign|11244|6|https://www.novelupdates.com/series/adorable-baby-at-the-door-mommy-please-sign/|No| Every 129.8 Day(s)

11245|A Bug’s Desire to Survive|11245|10|https://www.novelupdates.com/series/a-bugs-desire-to-survive/|No| Every 11.7 Day(s)

11246|Home of the Unusual Creatures|11246|61|https://www.novelupdates.com/series/home-of-the-unusual-creatures/|No| Every 7.7 Day(s)

11247|Infinite Love from Flash Marriage Husband|11247|2|https://www.novelupdates.com/series/infinite-love-from-flash-marriage-husband/|No| Every 407 Day(s)

11248|Din no Monshou (LN)|11248|0|https://www.novelupdates.com/series/din-no-monshou-ln/|No| Every 8149 Day(s)

11249|Small, Grey Fish|11249|1|https://www.novelupdates.com/series/small-grey-fish/|Yes| Every 1 Day(s)

11250|Fox Ears and a Different World Journey|11250|1|https://www.novelupdates.com/series/fox-ears-and-a-different-world-journey/|No| Every 2246 Day(s)

11251|Call Me Playboy, My Drunk Lady|11251|0|https://www.novelupdates.com/series/call-me-playboy-my-drunk-lady/|No| Every 43.2 Day(s)

11252|Changning’s Imperial Army|11252|76|https://www.novelupdates.com/series/changnings-imperial-army/|No| Every 66.7 Day(s)

11253|Ultimate Master of Martial Arts|11253|0|https://www.novelupdates.com/series/ultimate-master-of-martial-arts/|No| Every 52.2 Day(s)

11254|A Collection of Sweet Danmei Shorts|11254|3|https://www.novelupdates.com/series/a-collection-of-sweet-danmei-shorts/|No| Every 270.3 Day(s)

11255|I’m the Only One Who Knows the Secret of the Perfect Neat and Tidy Committee Chairperson Who Lives Under One Roof|11255|1|https://www.novelupdates.com/series/im-the-only-one-who-knows-the-secret-of-the-perfect-neat-and-tidy-committee-chairperson-who-lives-under-one-roof/|No| Every 23 Day(s)

11256|Secret Potion|11256|1|https://www.novelupdates.com/series/secret-potion/|Yes| Every 2000 Day(s)

11257|League of Legends of Battle System|11257|5|https://www.novelupdates.com/series/league-of-legends-of-battle-system/|No| Every 335.8 Day(s)

11258|If It’s An Invasion Of The Earth, Of Course It’ll Be Cats Right?|11258|3|https://www.novelupdates.com/series/if-its-an-invasion-of-the-earth-of-course-itll-be-cats-right/|No| Every 670.3 Day(s)

11259|Yabai Kimochi|11259|0|https://www.novelupdates.com/series/yabai-kimochi/|Yes| Every 2000 Day(s)

11260|Sleepwalking?|11260|1|https://www.novelupdates.com/series/sleepwalking/|Yes| Every 2000 Day(s)

11261|Copy of Resentment|11261|10|https://www.novelupdates.com/series/copy-of-resentment/|No| Every 8.4 Day(s)

11262|Owari no Chronicle DC|11262|4|https://www.novelupdates.com/series/owari-no-chronicle-dc/|Yes| Every 775.8 Day(s)

11263|Serve Me, My Clinging Wife|11263|0|https://www.novelupdates.com/series/serve-me-my-clinging-wife/|No| Every 42.3 Day(s)

11264|Immortal Sword Master|11264|2|https://www.novelupdates.com/series/immortal-sword-master/|No| Every 442 Day(s)

11265|Rebirth of the Genius Charlatan|11265|20|https://www.novelupdates.com/series/rebirth-of-the-genius-charlatan/|No| Every 16.7 Day(s)

11266|Excalibur Chronicle of Raidorl (LN)|11266|5|https://www.novelupdates.com/series/excalibur-chronicle-of-raidorl-ln/|No| Every 10.4 Day(s)

11267|The Imperial Coroner|11267|2|https://www.novelupdates.com/series/the-imperial-coroner/|No| Every 212 Day(s)

11268|Fantasy: Me! Start To Create a Secret Building!|11268|15|https://www.novelupdates.com/series/fantasy-me-start-to-create-a-secret-building/|No| Every 17.5 Day(s)

11269|Full Metal Panic! Another|11269|0|https://www.novelupdates.com/series/full-metal-panic-another/|No| Every 3262 Day(s)

11270|The Diary of Husband Selection|11270|1|https://www.novelupdates.com/series/the-diary-of-husband-selection/|No| Every 1344 Day(s)

11271|Rainy Day, To You|11271|1|https://www.novelupdates.com/series/rainy-day-to-you/|Yes| Every 2000 Day(s)

11272|Porcelain Rose|11272|8|https://www.novelupdates.com/series/porcelain-rose/|Yes| Every 19.4 Day(s)

11273|Perfume|11273|1|https://www.novelupdates.com/series/perfume/|No| Every 345 Day(s)

11274|I Don’t Want to Be Attacked by Him|11274|2|https://www.novelupdates.com/series/i-dont-want-to-be-attacked-by-him/|No| Every 230 Day(s)

11275|Lord of The Mysterious Realms|11275|22|https://www.novelupdates.com/series/lord-of-the-mysterious-realms/|No| Every 19.3 Day(s)

11276|Perfume|11276|1|https://www.novelupdates.com/series/perfume/|No| Every 345 Day(s)

11277|I Don’t Want to Be Attacked by Him|11277|2|https://www.novelupdates.com/series/i-dont-want-to-be-attacked-by-him/|No| Every 230 Day(s)

11278|Lord of The Mysterious Realms|11278|22|https://www.novelupdates.com/series/lord-of-the-mysterious-realms/|No| Every 19.3 Day(s)

11279|Please Take Pity On Me, My Queen|11279|2|https://www.novelupdates.com/series/please-take-pity-on-me-my-queen/|No| Every 366 Day(s)

11280|The Cat’s Globe|11280|2|https://www.novelupdates.com/series/the-cats-globe/|No| Every 875.5 Day(s)

11281|After the Legend|11281|13|https://www.novelupdates.com/series/after-the-legend/|No| Every 75.4 Day(s)

11282|The Crown Prince’s New Female Staff|11282|8|https://www.novelupdates.com/series/the-crown-princes-new-female-staff/|No| Every 14.8 Day(s)

11283|Invincible God of War|11283|86|https://www.novelupdates.com/series/invincible-god-of-war/|No| Every 46.7 Day(s)

11284|Brothers Conflict|11284|0|https://www.novelupdates.com/series/brothers-conflict/|No| Every 8172 Day(s)

11285|Seeing My Wife Is Not Easy|11285|22|https://www.novelupdates.com/series/seeing-my-wife-is-not-easy/|No| Every 9 Day(s)

11286|The Magic Thief|11286|0|https://www.novelupdates.com/series/the-magic-thief/|No| Every 93.9 Day(s)

11287|She is the Escape Boss|11287|9|https://www.novelupdates.com/series/she-is-the-escape-boss/|No| Every 7.2 Day(s)

11288|The Boyfriend Return Policy|11288|2|https://www.novelupdates.com/series/the-boyfriend-return-policy/|No| Every 118 Day(s)

11289|Who Are You?|11289|1|https://www.novelupdates.com/series/who-are-you/|Yes| Every 2000 Day(s)

11290|Eldest Miss Divine Calculation|11290|0|https://www.novelupdates.com/series/eldest-miss-divine-calculation/|No| Every 173 Day(s)

11291|The Starting Point of Raising a Husband|11291|4|https://www.novelupdates.com/series/the-starting-point-of-raising-a-husband/|No| Every 6.3 Day(s)

11292|Rotten|11292|5|https://www.novelupdates.com/series/rotten/|Yes| Every 3.2 Day(s)

11293|Indulge in Love|11293|2|https://www.novelupdates.com/series/indulge-in-love/|No| Every 65.5 Day(s)

11294|Upkey Girl|11294|0|https://www.novelupdates.com/series/upkey-girl/|No| Every 210 Day(s)

11295|Imperial City of Snowland|11295|19|https://www.novelupdates.com/series/imperial-city-of-snowland/|No| Every 77.9 Day(s)

11296|The Surgeon’s Studio|11296|43|https://www.novelupdates.com/series/the-surgeons-studio/|No| Every 53.3 Day(s)

11297|I Can Upgrade Infinitely|11297|14|https://www.novelupdates.com/series/i-can-upgrade-infinitely/|No| Every 57.5 Day(s)

11298|Daomu Biji: Notes in Rain Village|11298|61|https://www.novelupdates.com/series/daomu-biji-notes-in-rain-village/|Yes| Every 16.1 Day(s)

11299|Ninth Netherworld Celestial Emperor|11299|4|https://www.novelupdates.com/series/ninth-netherworld-celestial-emperor/|No| Every 358.3 Day(s)

11300|Celestial Emperor Han|11300|12|https://www.novelupdates.com/series/celestial-emperor-han/|No| Every 107.8 Day(s)

11301|Back to Ancient Times to Make Pen Pals|11301|1|https://www.novelupdates.com/series/back-to-ancient-times-to-make-pen-pals/|No| Every 627 Day(s)

11302|Super Doctor|11302|13|https://www.novelupdates.com/series/super-doctor/|No| Every 64.6 Day(s)

11303|Akihabara Radio Tower|11303|2|https://www.novelupdates.com/series/akihabara-radio-tower/|No| Every 692 Day(s)

11304|Stepmother, Do Not Escape From Me|11304|0|https://www.novelupdates.com/series/stepmother-do-not-escape-from-me/|No| Every 42.9 Day(s)

11305|The God of War Challenging Heaven|11305|94|https://www.novelupdates.com/series/the-god-of-war-challenging-heaven/|No| Every 34.1 Day(s)

11306|Daomu Biji: Notes in Rain Village|11306|61|https://www.novelupdates.com/series/daomu-biji-notes-in-rain-village/|Yes| Every 16.1 Day(s)

11307|To My Beautiful You|11307|2|https://www.novelupdates.com/series/to-my-beautiful-you/|No| Every 41.5 Day(s)

11308|Ninth Netherworld Celestial Emperor|11308|4|https://www.novelupdates.com/series/ninth-netherworld-celestial-emperor/|No| Every 358.3 Day(s)

11309|Celestial Emperor Han|11309|12|https://www.novelupdates.com/series/celestial-emperor-han/|No| Every 107.8 Day(s)

11310|The Regressor’s Personality Training|11310|3|https://www.novelupdates.com/series/the-regressors-personality-training/|No| Every 3.7 Day(s)

11311|Song of Time – Dusk Awakening Verse|11311|58|https://www.novelupdates.com/series/song-of-time-dusk-awakening-verse/|No| Every 38.4 Day(s)

11312|In for the Perfect Revenge|11312|1|https://www.novelupdates.com/series/in-for-the-perfect-revenge/|No| Every 117 Day(s)

11313|Strawberry Flavor—Irresistible Love|11313|1|https://www.novelupdates.com/series/strawberry-flavor-irresistible-love/|Yes| Every 31 Day(s)

11314|Please Give Me Love|11314|7|https://www.novelupdates.com/series/please-give-me-love/|Yes| Every 10.9 Day(s)

11315|Presence|11315|3|https://www.novelupdates.com/series/presence/|Yes| Every 45.7 Day(s)

11316|Potato BL|11316|1|https://www.novelupdates.com/series/potato-bl/|Yes| Every 2000 Day(s)

11317|Stargazing with You|11317|3|https://www.novelupdates.com/series/stargazing-with-you/|No| Every 61 Day(s)

11318|I’m Going to Marry a Poor Count in the Middle of Nowhere and I’m Going to Work Hard to Reform My Territory|11318|5|https://www.novelupdates.com/series/im-going-to-marry-a-poor-count-in-the-middle-of-nowhere-and-im-going-to-work-hard-to-reform-my-territory/|No| Every 1 Day(s)

11319|My Author is Forcing Me to Date|11319|1|https://www.novelupdates.com/series/my-author-is-forcing-me-to-date/|No| Every 260 Day(s)

11320|Demons like the Fleeting Sakura|11320|7|https://www.novelupdates.com/series/demons-like-the-fleeting-sakura/|No| Every 151.3 Day(s)

11321|Body Language|11321|0|https://www.novelupdates.com/series/body-language/|No| Every 8103 Day(s)

11322|Devil’s Examination|11322|12|https://www.novelupdates.com/series/devils-examination/|No| Every 94.3 Day(s)

11323|Evil Eye|11323|7|https://www.novelupdates.com/series/evil-eye/|No| Every 14.9 Day(s)

11324|Tender Trap: Blackmailed My Future Husband|11324|0|https://www.novelupdates.com/series/tender-trap-blackmailed-my-future-husband/|No| Every 611 Day(s)

11325|The Demon’s Menu|11325|40|https://www.novelupdates.com/series/the-demons-menu/|No| Every 56.3 Day(s)

11326|The Reincarnated Brother Says That I Am the Villain’s Daughter Who’s Going to Ruin|11326|1|https://www.novelupdates.com/series/the-reincarnated-brother-says-that-i-am-the-villains-daughter-whos-going-to-ruin/|No| Every 542 Day(s)

11327|A Thousand Charms and One Hundred Allures|11327|2|https://www.novelupdates.com/series/a-thousand-charms-and-one-hundred-allures/|No| Every 246.5 Day(s)

11328|Evil Eye|11328|7|https://www.novelupdates.com/series/evil-eye/|No| Every 14.9 Day(s)

11329|Tender Trap: Blackmailed My Future Husband|11329|0|https://www.novelupdates.com/series/tender-trap-blackmailed-my-future-husband/|No| Every 611 Day(s)

11330|The Demon’s Menu|11330|40|https://www.novelupdates.com/series/the-demons-menu/|No| Every 56.3 Day(s)

11331|This Emperor is Only An Actor|11331|11|https://www.novelupdates.com/series/this-emperor-is-only-an-actor/|No| Every 46.5 Day(s)

11332|Ancient Madness|11332|2|https://www.novelupdates.com/series/ancient-madness/|No| Every 478 Day(s)

11333|Neverland|11333|4|https://www.novelupdates.com/series/neverland/|No| Every 50.3 Day(s)

11334|I’ve Become A Holy Knight, But The Commander’s Breasts Are Too Amazing To Cleanse My Soul|11334|2|https://www.novelupdates.com/series/ive-become-a-holy-knight-but-the-commanders-breasts-are-too-amazing-to-cleanse-my-soul/|No| Every 50 Day(s)

11335|The Villainess is a Millionaire Solver|11335|1|https://www.novelupdates.com/series/the-villainess-is-a-millionaire-solver/|No| Every 31 Day(s)

11336|Scrapped Princess|11336|0|https://www.novelupdates.com/series/scrapped-princess/|No| Every 8165 Day(s)

11337|Stealing Jade Hair Pin|11337|11|https://www.novelupdates.com/series/stealing-jade-hair-pin/|No| Every 8.7 Day(s)

11338|Becoming the Girl of the Emperor|11338|2|https://www.novelupdates.com/series/becoming-the-girl-of-the-emperor/|No| Every 432.5 Day(s)

11339|Let Go of That ADC|11339|3|https://www.novelupdates.com/series/let-go-of-that-adc/|No| Every 23 Day(s)

11340|Seikai no Senki|11340|0|https://www.novelupdates.com/series/seikai-no-senki/|No| Every 8128 Day(s)

11341|The Soldier of the Ming Dynasty|11341|166|https://www.novelupdates.com/series/the-soldier-of-the-ming-dynasty/|No| Every 27.7 Day(s)

11342|Shokugeki no Imitation Chef|11342|1|https://www.novelupdates.com/series/shokugeki-no-imitation-chef/|No| Every 2039 Day(s)

11343|Realize Online – A Gamer Who Loves to Play with Bug Tricks Overruns the eSports World with His Inhuman Skills|11343|14|https://www.novelupdates.com/series/realize-online-a-gamer-who-loves-to-play-with-bug-tricks-overruns-the-esports-world-with-his-inhuman-skills/|No| Every 12.2 Day(s)

11344|A Rose Wrapped Around A Broken Blade|11344|4|https://www.novelupdates.com/series/a-rose-wrapped-around-a-broken-blade/|No| Every 10.8 Day(s)

11345|Little Peasant Wife|11345|10|https://www.novelupdates.com/series/little-peasant-wife/|No| Every 21 Day(s)

11346|Oasis|11346|15|https://www.novelupdates.com/series/oasis/|Yes| Every 4.7 Day(s)

